id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id 
8fb777dd-3021-488a-b986-b4c63000d550,8fb777dd-3021-488a-b986-b4c63000d550,Jordan,Jordan 13 Retro White Soar Green Pink (GS),,White/Soar-Green-Pink,CN,child,140,2020-05-08,1588896000,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-White-Soar-Green-Pink-GS-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-White-Soar-Green-Pink-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-13-Retro-White-Soar-Green-Pink-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'thirteen', 'style_id|439358-100', 'release_date|2020-05-08', 'retail_price|140']",White Soar Green Pink (GS),Jordan 13 Retro,Air-Jordan-13-Retro-White-Soar-Green-Pink-GS,AJ13-WSGPGS,439358-100
c8cc3faa-a8ea-4b8b-bfe7-7b54e9b51c46,c8cc3faa-a8ea-4b8b-bfe7-7b54e9b51c46,Nike,Nike SB Dunk Low Pro Blue Fury,"Nike SB brought back early-2000s vibes with the Nike SB Dunk Low Pro Blue Fury, now available on StockX.  This colorway is reminiscent of traditional Hypnotiq branding, adding an electric feel to a classic silhouette.
<br>
<br>
This SB Dunk Low is composed of a leather Blue Fury upper with suede overlays and a mesh tongue. A deep blue Swoosh, white midsole, and an icy translucent outsole completes the design. These sneakers released in April of 2020 and retailed for $100.",Blue Fury/Deep Royal-Blue Fury,CN,men,100,2020-04-01,1585699200,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Pro-Blue-Fury_Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585358384', 'smallImageUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Pro-Blue-Fury_Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585358384', 'thumbUrl': 'https://stockx.imgix.net/Nike-SB-Dunk-Low-Pro-Blue-Fury_Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585358384', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike sb', 'sb dunk low', 'release_date|2020-04-01', 'retail_price|100', 'style_id|bq6817-400']",Blue Fury,Nike SB Dunk Low Pro,Nike-SB-Dunk-Low-Pro-Blue-Fury,NK-NISDLPBBD,BQ6817-400
fefe4c40-d6d9-4c6e-9430-073fec3f409e,fefe4c40-d6d9-4c6e-9430-073fec3f409e,Jordan,Jordan 10 Retro Seattle,,White/Black-Green-Yellow,CN,men,190,2019-10-19,1571443200,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-10-Retro-Seattle-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1571668892', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-10-Retro-Seattle-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1571668892', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-10-Retro-Seattle-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1571668892', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'ten', 'style_id|310805-137', 'release_date|2019-10-19', 'retail_price|190']",Seattle,Jordan 10 Retro,Air-Jordan-10-Retro-Seattle,AJ10-SEA,310805-137
bdbd4a40-744a-467d-b7a1-ae5c76a1d91b,bdbd4a40-744a-467d-b7a1-ae5c76a1d91b,Jordan,Jordan 4 Retro White Cement (2016),,,CN,men,220,2016-02-13,1455321600,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559156457', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559156457', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Cement-2016-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559156457', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'four', 'gender|men', 'style_id|840606-192', 'release_date|2016-02-13', 'retail_price|220']",White Cement (2016),Jordan 4 Retro,Air-Jordan-4-Retro-White-Cement-2016,AJ4-WHTCMNT16,840606-192
3c8a554c-d35e-45df-a554-f1bd18ce941e,3c8a554c-d35e-45df-a554-f1bd18ce941e,Jordan,Jordan 1 Low Noble Red,,Noble Red/Black-White-Noble Red,CN,men,90,2019-12-10,1575936000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Noble-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584757351', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Noble-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584757351', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Noble-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1584757351', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'release_date|2019-12-10', 'retail_price|90', 'style_id|553558-604']",Noble Red,Jordan 1 Low,Air-Jordan-1-Low-Noble-Red,AJ1L-NBRD,553558-604
b795080e-e49d-48ff-a3be-0c90ba0a1c00,b795080e-e49d-48ff-a3be-0c90ba0a1c00,Nike,Nike Air Force 1 Low Be True (2020),,White/Multi-Color-White,CN,men,120,2020-06-22,1592784000,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Be-True-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244291', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Be-True-2020-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244291', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Be-True-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244291', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'style_id|cv0258-100', 'release_date|2020-06-22', 'retail_price|120']",Be True (2020),Nike Air Force 1 Low,Nike-Air-Force-1-Low-Be-True-2020,NK-NIAF1LBWM,CV0258-100
4915c9d3-1310-4788-935e-f1e43bb1005b,4915c9d3-1310-4788-935e-f1e43bb1005b,Nike,Air Force 1 Low White Irisdescent (W),,White/White-White,CN,women,90,2020-05-28,1590624000,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Force-1-Low-White-Irisdescent-W.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1591373268', 'smallImageUrl': 'https://stockx.imgix.net/Air-Force-1-Low-White-Irisdescent-W.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1591373268', 'thumbUrl': 'https://stockx.imgix.net/Air-Force-1-Low-White-Irisdescent-W.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1591373268', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'release_date|2020-05-28', 'retail_price|90', 'style_id|cj1646-100']",White Irisdescent (W),Air Force 1 Low,Air-Force-1-Low-White-Irisdescent-W,NK-AIF1LWIWI,CJ1646-100
a16b167b-b542-4b47-ad7b-b3d225a6ea85,a16b167b-b542-4b47-ad7b-b3d225a6ea85,Nike,Nike Air Max 90 Recraft Royal,,White/Hyper Royal-Black-Particle Grey,CN,men,120,2020-02-01,1580515200,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-90-Recraft-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1580278817', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', '90', 'style_id|cd0881-102', 'release_date|2020-02-01', 'retail_price|120']",Recraft Royal,Nike Air Max 90,Nike-Air-Max-90-Recraft-Royal,AM90RC-RYL,CD0881-102
e83a3244-2122-4115-ad9a-3e24f8916157,e83a3244-2122-4115-ad9a-3e24f8916157,Nike,Nike Air Force 1 Low Gore-tex Obsidian,,Obsidian/Black-Off Noir-White,CN,men,150,2019-12-01,1575158400,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Gore-tex-Midnight-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579298154', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Gore-tex-Midnight-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579298154', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Low-Gore-tex-Midnight-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579298154', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'retail_price|150', 'style_id|ck2630-400', 'release_date|2019-12-01']",Gore-tex Obsidian,Nike Air Force 1 Low,Nike-Air-Force-1-Low-Gore-tex-Midnight-Navy,AF1LG-MN,CK2630-400
aaca1708-76e2-4f0f-86a6-6c967c6fe0bc,aaca1708-76e2-4f0f-86a6-6c967c6fe0bc,Jordan,Jordan 1 Mid Chicago Toe (PS),,Black/Gym Red-Black,CN,preschool,65,2020-04-01,1585699200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Toe-PS.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585982814', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Toe-PS.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585982814', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Mid-Chicago-Toe-PS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1585982814', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|640734-069', 'release_date|2020-04-01', 'retail_price|65']",Chicago Toe (PS),Jordan 1 Mid,Air-Jordan-1-Mid-Chicago-Toe-PS,AJ1M-CTPS,640734-069
70e6b642-47a0-4d48-8eae-33b5152b037d,70e6b642-47a0-4d48-8eae-33b5152b037d,Nike,Nike Air Max 1 Hyper Pink,,Black/Black-Hyper Pink,CN,men,150,2020-09-12,1599868800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Hyper-Pink.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598948958', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Hyper-Pink.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598948958', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Hyper-Pink.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1598948958', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', 'one', 'release_date|2020-09-12', 'retail_price|150', 'style_id|cz7920-001']",Hyper Pink,Nike Air Max 1,Nike-Air-Max-1-Hyper-Pink,NK-NIAM1HPBB,CZ7920-001
522239cf-a89a-4ade-bb0e-465a112a73f8,522239cf-a89a-4ade-bb0e-465a112a73f8,Jordan,Jordan Delta Mid Union Off Noir,,Off Noir/Brigade Blue-Dark Smoke Grey-Light Fusion Red,CN,men,0,2020-08-29,1598659200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-Delta-Mid-Union-Off-Noir.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596815818', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-Delta-Mid-Union-Off-Noir.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596815818', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-Delta-Mid-Union-Off-Noir.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1596815818', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'other', 'release_date|2020-08-29']",Union Off Noir,Jordan Delta Mid,Air-Jordan-Delta-Mid-Union-Off-Noir,JB-JODMUONOB,
763d6450-4df4-497c-bedc-bdf1a717f3f7,763d6450-4df4-497c-bedc-bdf1a717f3f7,adidas,adidas Tennis HU Pharrell Carbon,,,CN,men,110,2017-12-06,1512518400,True,"{'imageUrl': 'https://stockx.imgix.net/adidas-Tennis-HU-Pharrell-Carbon.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556201364', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Tennis-HU-Pharrell-Carbon.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556201364', 'thumbUrl': 'https://stockx.imgix.net/adidas-Tennis-HU-Pharrell-Carbon.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556201364', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'other', 'human race', 'retail_price|110', 'gender|men', 'style_id|cq2162', 'release_date|2017-12-06']",Pharrell Carbon,adidas Tennis HU,adidas-Tennis-HU-Pharrell-Carbon,TNSHU-PWCRBN,CQ2162
6fee21e8-b5b0-4f9f-8454-63f2aaab130b,6fee21e8-b5b0-4f9f-8454-63f2aaab130b,Nike,Nike Air Max 1 Graffiti Logo,,White/Chutney-Dark Smoke Grey-Glacier Ice,CN,men,140,2020-10-02,1601596800,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Graffiti-Logo.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601716264', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Graffiti-Logo.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601716264', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Max-1-Graffiti-Logo.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601716264', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air max', 'one', 'retail_price|140', 'style_id|cz8138-100', 'release_date|2020-10-02']",Graffiti Logo,Nike Air Max 1,Nike-Air-Max-1-Graffiti-Logo,NK-NIAM1GLWC,CZ8138-100
c79693ea-4a97-4deb-a320-5f1fcbcbc090,c79693ea-4a97-4deb-a320-5f1fcbcbc090,Nike,Nike Air Force 1 Craft Ridgerock,,Ridgerock/Black-White,CN,men,120,2020-10-03,1601683200,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Craft-Ridgerock.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601060485', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Craft-Ridgerock.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601060485', 'thumbUrl': 'https://stockx.imgix.net/Nike-Air-Force-1-Craft-Ridgerock.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601060485', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'air force', 'one', 'style_id|ct2317-200', 'release_date|2020-10-03', 'retail_price|120']",Ridgerock,Nike Air Force 1 Craft,Nike-Air-Force-1-Craft-Ridgerock,NK-NIAF1CRRB,CT2317-200
b2686adf-34b3-44a9-b9b9-323ae071dc9b,b2686adf-34b3-44a9-b9b9-323ae071dc9b,Jordan,Jordan 1 Low Black Guava Ice (W),,Black/Guava Ice-White,CN,women,100,2020-10-03,1601683200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Black-Guava-Ice-W.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601649159', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Black-Guava-Ice-W.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601649159', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Low-Black-Guava-Ice-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1601649159', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|dc0774-003', 'release_date|2020-10-03', 'retail_price|100']",Black Guava Ice (W),Jordan 1 Low,Air-Jordan-1-Low-Black-Guava-Ice-W,JB-JO1LBGIBG,DC0774-003
8209949c-7d01-4fe5-889a-38e414f2fc1e,8209949c-7d01-4fe5-889a-38e414f2fc1e,Nike,Nike LeBron 18 Multicolor,,Black/Multi-Color-White,CN,men,200,2020-10-09,1602201600,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-LeBron-18-Multi-Color.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602325043', 'smallImageUrl': 'https://stockx.imgix.net/Nike-LeBron-18-Multi-Color.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602325043', 'thumbUrl': 'https://stockx.imgix.net/Nike-LeBron-18-Multi-Color.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602325043', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'lebron', 'eighteen', 'retail_price|200', 'style_id|cq9283-002/cq9284-002', 'release_date|2020-10-09']",Multicolor,Nike LeBron 18,Nike-LeBron-18-Multicolor,L18-JGNG,CQ9283-002/CQ9284-002
217b5f54-eb25-4fec-96f9-8a45ad91760e,217b5f54-eb25-4fec-96f9-8a45ad91760e,New Balance,New Balance 550 Aime Leon Dore White Red,,White/Red,CN,men,130,2020-10-09,1602201600,False,"{'imageUrl': 'https://stockx.imgix.net/New-Balance-550-Aime-Leon-Dore-White-Red-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602609615', 'smallImageUrl': 'https://stockx.imgix.net/New-Balance-550-Aime-Leon-Dore-White-Red-1.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602609615', 'thumbUrl': 'https://stockx.imgix.net/New-Balance-550-Aime-Leon-Dore-White-Red-1.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1602609615', 'gallery': [], 'hidden': False}","['sneakers', 'new balance', 'other brands', 'other', 'release_date|2020-10-09', 'retail_price|130']",Aime Leon Dore White Red,New Balance 550,New-Balance-550-Aime-Leon-Dore-White-Red,NB-NEB5ALDWHRD,
6f26874f-04e6-4e20-8fdc-d99fe81f2ace,6f26874f-04e6-4e20-8fdc-d99fe81f2ace,Jordan,Jordan 1 Retro High OG Defiant SB LA to Chicago,"Drop some magic on the haters after copping the Jordan 1 Retro High OG Defiant SB Lakers. This AJ 1 SB comes with a white upper plus blue and yellow accents, yellow Nike ""Swoosh"", white midsole, and a black sole. These sneakers released in May 2019 and retailed for $175. Buy these kicks on StockX today.",Court Purple/Black-Sail-University Gold,CN,men,175,2019-05-25,1558742400,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-SB-Lakers-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1557777927', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-SB-Lakers-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1557777927', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-SB-Lakers-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1557777927', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|cd6578-507', 'release_date|2019-05-25', 'retail_price|175']",SB LA to Chicago,Jordan 1 Retro High OG Defiant,Air-Jordan-1-SB-LA-To-Chicago,AJ1SB-LATN,CD6578-507
32029163-ed8a-40bd-858e-c29d7be60282,32029163-ed8a-40bd-858e-c29d7be60282,Nike,Nike LD Waffle sacai Pine Green,"After making their debut on the Fall / Winter 2019 runway in Paris Fashion Week, Nike and Sacai deliver a familiar silhouette in new fashion with the Sacai Nike LD Waffle Pine Green, now available on StockX. The LD Waffle took the sneaker world by storm when they originally debuted in Sacai’s Spring / Summer 2019 show alongside a Nike Blazer collaboration. Out of the two sneakers they worked on together, the Waffle stood out most and acquired an aftermarket hype that hasn’t showed any signs of slowing down. It only made sense for the two companies to keep this model alive, but present it in new colorways.
<br>
<br>
This LD Waffle comes with a pine green upper plus bright magenta accents, del sol and clay orange overlapped Nike “Swoosh”, white midsole, and a black outsole. These sneakers released in September of 2019 and retailed for $160.",Pine Green/Clay Orange-Del Sol-Bright Magenta,VN,men,160,2019-09-12,1568246400,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-LD-Waffle-sacai-Green-Purple.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1566404977', 'smallImageUrl': 'https://stockx.imgix.net/Nike-LD-Waffle-sacai-Green-Purple.png?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1566404977', 'thumbUrl': 'https://stockx.imgix.net/Nike-LD-Waffle-sacai-Green-Purple.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1566404977', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike other', 'running', 'sacai', 'waffle', 'style_id|bv0073-301', 'release_date|2019-09-12', 'retail_price|160']",sacai Pine Green,Nike LD Waffle,Nike-LD-Waffle-Sacai-Green-Purple,NK-LDWFSCGNPP,BV0073-301
d0c3f75a-8d32-421a-9a6d-728d427fb790,d0c3f75a-8d32-421a-9a6d-728d427fb790,Nike,Nike React Element 87 Blue Chill Solar Red,"Before you chill and relax, you might want to grab the Nike React Element 87 Blue Chill Solar Red. This smoking-hot silhouette comes with a translucent upper featuring a blue accent, grey Nike “Swoosh”, and a black sole with red accents. This sneaker released in October 2018 and retailed for $160. Get hip to one of the hottest sneakers in the game and place a Bid on StockX now.",Black/Cool Grey-Blue Chill-Solar Red,CN,men,160,2018-10-11,1539216000,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-React-Element-87-Blue-Chill-Solar-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539983595', 'smallImageUrl': 'https://stockx.imgix.net/Nike-React-Element-87-Blue-Chill-Solar-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539983595', 'thumbUrl': 'https://stockx.imgix.net/Nike-React-Element-87-Blue-Chill-Solar-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539983595', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike other', 'running', 'react element', 'release_date|2018-10-11', 'retail_price|160', 'style_id|aq1090-006']",Blue Chill Solar Red,Nike React Element 87,Nike-React-Element-87-Blue-Chill-Solar-Red,RE87-BCSLRD,AQ1090-006
